"","site_id","timestamp","air_temperature","cloud_coverage","dew_temperature","sea_level_pressure","wind_direction","wind_speed"
"1",2,"2016-01-01",9.7625,0.869565217391304,-4.62083333333333,1017.76666666667,73.75,0.895833333333333
"2",2,"2016-01-02",13.8,1.83333333333333,0.0833333333333333,1019.42083333333,107.916666666667,3.30833333333333
"3",2,"2016-01-03",15.3958333333333,3.15789473684211,-0.0416666666666667,1017.4375,89.1666666666667,3.82083333333333
"4",2,"2016-01-04",15.6916666666667,5.6,2.04583333333333,1010.88333333333,97.5,3.8375
"5",2,"2016-01-05",12.3458333333333,7.5,9.9,1012.77391304348,123.333333333333,3.6375
"6",2,"2016-01-06",12.7291666666667,6,8.98333333333333,1012.07083333333,153.333333333333,3.5625
"7",2,"2016-01-07",11.2541666666667,7.5,6.85833333333333,1012.325,155.833333333333,3.0875
"8",2,"2016-01-08",9.4375,6,5.875,1011.33333333333,124.347826086957,1.80416666666667
"9",2,"2016-01-09",9.7,2.44444444444444,4.61666666666667,1019.44583333333,103.478260869565,2.075
"10",2,"2016-01-10",9.67916666666667,1.57142857142857,3.79583333333333,1020.67916666667,113.478260869565,1.9375
"11",2,"2016-01-11",9.86666666666667,1.71428571428571,2.46666666666667,1021.78333333333,152.916666666667,1.675
"12",2,"2016-01-12",10.5375,0.416666666666667,-1.92083333333333,1022.62916666667,117.083333333333,2.09583333333333
"13",2,"2016-01-13",11.4583333333333,0.916666666666667,-1.99166666666667,1019.25416666667,128.095238095238,1.475
"14",2,"2016-01-14",11.5166666666667,2.17391304347826,-0.320833333333333,1016.26666666667,124.545454545455,2.04166666666667
"15",2,"2016-01-15",10.6916666666667,3.06666666666667,1.06666666666667,1014.3625,144.583333333333,2.8125
"16",2,"2016-01-16",10.5791666666667,2.18181818181818,1.72083333333333,1018.5,124.090909090909,1.91666666666667
"17",2,"2016-01-17",12.4833333333333,2,2.225,1020.325,133.478260869565,1.59166666666667
"18",2,"2016-01-18",12.7875,1.6,2.65833333333333,1019.92083333333,93.3333333333333,2.32916666666667
"19",2,"2016-01-19",13.1166666666667,2.15384615384615,1.99166666666667,1019.38333333333,125.217391304348,1.83333333333333
"20",2,"2016-01-20",14.8291666666667,2.11111111111111,2.8,1019.51666666667,127.727272727273,1.7625
"21",2,"2016-01-21",14.8458333333333,1.57894736842105,0.254166666666667,1022.1125,75.9090909090909,2.19583333333333
"22",2,"2016-01-22",15.3,5.14285714285714,-5.15833333333333,1020.875,100.416666666667,1.50416666666667
"23",2,"2016-01-23",16.3125,6,-3.84166666666667,1015.2125,87.5,1.82083333333333
"24",2,"2016-01-24",14.1875,2.22222222222222,-1.26666666666667,1012.29166666667,144.166666666667,2.275
"25",2,"2016-01-25",13.325,2.58823529411765,-1.30416666666667,1015.54583333333,107.619047619048,1.83333333333333
"26",2,"2016-01-26",13.575,1.83333333333333,-6.4875,1020.07916666667,119.545454545455,2.21666666666667
"27",2,"2016-01-27",14.5583333333333,1.18181818181818,-10.05,1023.48333333333,138.181818181818,2.49166666666667
"28",2,"2016-01-28",14.3083333333333,1.71428571428571,-5.50416666666667,1021.52916666667,127.826086956522,1.775
"29",2,"2016-01-29",14.4041666666667,2.66666666666667,-2.69583333333333,1017.25,153.75,2.20833333333333
"30",2,"2016-01-30",14.9583333333333,2,-1.27083333333333,1013.28333333333,82.1739130434783,2.25416666666667
"31",2,"2016-01-31",16.7291666666667,1.61904761904762,0.195833333333333,1010.2,91.25,2.85
"32",2,"2016-02-01",13.1416666666667,5.33333333333333,0.241666666666667,1005.24583333333,219.166666666667,7.66666666666667
"34",2,"2016-02-03",7.69166666666667,0,-6.89166666666667,1023.325,126.086956521739,1.80833333333333
"35",2,"2016-02-04",10.0708333333333,0.947368421052632,-9.1625,1026.725,104.782608695652,2.25833333333333
"36",2,"2016-02-05",12.3125,1.16666666666667,-7.2,1024.6875,123.5,1.925
