"","site_id","timestamp","air_temperature","cloud_coverage","dew_temperature","sea_level_pressure","wind_direction","wind_speed"
"1",1,"2016-01-01",5.3875,0,3.87916666666667,1016.94166666667,116.666666666667,4.47083333333333
"3",1,"2016-01-03",7.95416666666667,0,6.6875,991.8375,187.916666666667,5.63333333333333
"7",1,"2016-01-07",7.1,0,4.5375,988.854166666667,215,6.64583333333333
"8",1,"2016-01-08",5.83333333333333,0,4.22083333333333,999.291666666667,191.25,3.6375
"10",1,"2016-01-10",6.225,0,3.77916666666667,985.045833333333,190.416666666667,4.94166666666667
"12",1,"2016-01-12",5.3875,0,3,998.036363636364,264.166666666667,6.825
"13",1,"2016-01-13",4.75,0,1.7625,1013.1125,235.416666666667,5.0375
"14",1,"2016-01-14",3.7125,0,0.158333333333333,1007.075,271.25,6.3
"15",1,"2016-01-15",2.97083333333333,0,-0.691666666666667,1020.18260869565,292.916666666667,4.34166666666667
"16",1,"2016-01-16",2.30416666666667,0,-0.491666666666667,1028.77083333333,282.916666666667,2.325
"18",1,"2016-01-18",3.21666666666667,0,0.45,1014.9875,115,4.48333333333333
"19",1,"2016-01-19",0.554166666666667,0,-4.04166666666667,1017.05833333333,212.5,0.9625
"20",1,"2016-01-20",0.175,0,-2.09166666666667,1020.475,229.166666666667,1.29166666666667
"21",1,"2016-01-21",3.3375,0,0.716666666666667,1021.25,130.416666666667,3.50833333333333
"22",1,"2016-01-22",7.5375,0,5.80416666666667,1017.55,188.75,5.20416666666667
"23",1,"2016-01-23",7.3875,0,6.5375,1028.75,194.166666666667,3.7125
"25",1,"2016-01-25",11.2166666666667,0,8.40416666666667,1020.45416666667,192.083333333333,5.80416666666667
"26",1,"2016-01-26",9.24166666666667,0,7.76666666666667,1016.47083333333,205,7.83333333333333
"28",1,"2016-01-28",6.40416666666667,0,2.51666666666667,1023.14583333333,229.166666666667,5.96666666666667
"30",1,"2016-01-30",7.63333333333333,0,3.37916666666667,1009.98260869565,251.25,7.375
"33",1,"2016-02-02",8.0375,0,2.79166666666667,1015.29166666667,249.166666666667,8.175
"34",1,"2016-02-03",5.18333333333333,0,1.19583333333333,1022.0875,272.083333333333,5.32083333333333
"35",1,"2016-02-04",9.5125,0,6.99583333333333,1025.14166666667,256.25,5.71666666666667
"38",1,"2016-02-07",7.2625,0,3.9875,991.970833333333,212.083333333333,7.95
"40",1,"2016-02-09",5.25,0,1.5375,988.666666666667,235.833333333333,5.70833333333333
"41",1,"2016-02-10",5.70416666666667,0,2.65833333333333,996.908333333333,274.583333333333,4.35833333333333
"42",1,"2016-02-11",3.575,0,0.366666666666667,1003.88333333333,237.083333333333,1.69166666666667
"45",1,"2016-02-14",3.75416666666667,0,-0.108333333333333,997.008333333333,90,3.98333333333333
"46",1,"2016-02-15",2.48421052631579,0,-0.789473684210526,1023.67894736842,342.105263157895,3.54736842105263
"47",1,"2016-02-16",2.56666666666667,0,-0.7,1033.84583333333,197.083333333333,2.77916666666667
"48",1,"2016-02-17",4.325,0,1.53333333333333,1016.975,164.583333333333,4.26666666666667
"49",1,"2016-02-18",4.09444444444444,0,1.55,1013.47777777778,287.222222222222,3.26666666666667
"50",1,"2016-02-19",5.02916666666667,0,2.84166666666667,1015.82916666667,203.333333333333,4.79166666666667
"54",1,"2016-02-23",5.71666666666667,0,0.704166666666667,1017.25217391304,247.916666666667,2.5375
"55",1,"2016-02-24",2.80416666666667,0,-2.24166666666667,1018.17916666667,185.833333333333,1.39166666666667
"56",1,"2016-02-25",2.1375,0,-2.77083333333333,1016.82083333333,282.083333333333,2.14166666666667
"60",1,"2016-02-29",5.07916666666667,0,-0.683333333333333,1026.51666666667,139.583333333333,2.3375
"62",1,"2016-03-02",5.45,0,2.1125,999.466666666667,261.666666666667,8.04583333333333
"63",1,"2016-03-03",6.47916666666667,0,1.92916666666667,1003.31666666667,256.25,5.56666666666667
"64",1,"2016-03-04",4.96666666666667,0,0.679166666666667,991.629166666667,221.666666666667,4.925
"65",1,"2016-03-05",2.50416666666667,0,0.716666666666667,1000.10833333333,314.583333333333,3.16666666666667
"66",1,"2016-03-06",3.5375,0,-0.154166666666667,1005.79166666667,304.583333333333,3.16666666666667
"67",1,"2016-03-07",4.04583333333333,0,-2.1,1009.6625,322.916666666667,3.2875
"68",1,"2016-03-08",3.94166666666667,0,0.5625,1013.29166666667,214.583333333333,3.57083333333333
"70",1,"2016-03-10",6.6125,0,5.00416666666667,1019.19583333333,278.333333333333,2.26666666666667
"71",1,"2016-03-11",4.69583333333333,0,2.2375,1028.25,175.833333333333,1.5875
"72",1,"2016-03-12",6.44583333333333,0,3.50833333333333,1030.85,154.166666666667,1.49166666666667
"73",1,"2016-03-13",5.99166666666667,0,2.65833333333333,1034.4625,53.75,3.25416666666667
"74",1,"2016-03-14",6.88333333333333,0,-0.383333333333333,1032.77083333333,58.3333333333333,5.37916666666667
"75",1,"2016-03-15",6.125,0,3.9625,1030.2625,33.75,3.55833333333333
"77",1,"2016-03-17",6.675,0,1.60833333333333,1030.09166666667,54.5833333333333,3.34166666666667
"78",1,"2016-03-18",5.12083333333333,0,3.22916666666667,1027.03043478261,41.6666666666667,3.25833333333333
"81",1,"2016-03-21",8.46666666666667,0,3.60833333333333,1023.19166666667,293.75,2.36666666666667
"82",1,"2016-03-22",7.64347826086957,0,2.09565217391304,1018.10869565217,229.565217391304,1.45217391304348
