"","site_id","timestamp","air_temperature","cloud_coverage","dew_temperature","sea_level_pressure","wind_direction","wind_speed"
"1",13,"2016-01-01",-6.22916666666667,2.66666666666667,-10.2833333333333,1020.21666666667,256.25,4.7375
"2",13,"2016-01-02",-5.8375,0,-9.94583333333333,1018.44583333333,248.333333333333,3.85416666666667
"3",13,"2016-01-03",-3.00833333333333,3.11111111111111,-7.59583333333333,1022.93913043478,316.666666666667,5.3125
"4",13,"2016-01-04",-7.22916666666667,0.666666666666667,-10.0041666666667,1031.8875,202.727272727273,2.72083333333333
"5",13,"2016-01-05",-4.6375,4,-8.20833333333333,1026.22608695652,171.739130434783,6.075
"6",13,"2016-01-06",-2.84166666666667,4,-6.10416666666667,1019.27916666667,139.166666666667,3.26666666666667
"7",13,"2016-01-07",-0.275,8,-1.79583333333333,1016.25416666667,129.166666666667,2.89166666666667
"8",13,"2016-01-08",0.458333333333333,8,-1.09583333333333,1011.18333333333,216.95652173913,3.19583333333333
"9",13,"2016-01-09",-10.3541666666667,7.2,-13.6125,1017.17083333333,311.25,6.97083333333333
"10",13,"2016-01-10",-20.5541666666667,0.333333333333333,-25.5708333333333,1023.67916666667,301.666666666667,5.1625
"12",13,"2016-01-12",-17.7833333333333,1.3,-21.8458333333333,1018.15,296.666666666667,5.2
"13",13,"2016-01-13",-15.4833333333333,1.53846153846154,-18.9916666666667,1016.5375,169.130434782609,2.34166666666667
"15",13,"2016-01-15",-5.33333333333333,8,-8.1375,1002.57083333333,274.166666666667,5.65833333333333
"16",13,"2016-01-16",-14.5625,4.18181818181818,-20.25,1015.8875,312.083333333333,6.6375
"17",13,"2016-01-17",-22.4541666666667,1.39130434782609,-27.4583333333333,1024.125,302.916666666667,5.3625
"18",13,"2016-01-18",-21.6125,0.875,-26.0916666666667,1029.54583333333,300,4.15
"19",13,"2016-01-19",-18.2791666666667,2,-22.1875,1032.40833333333,127.391304347826,1.37916666666667
"20",13,"2016-01-20",-11.0541666666667,8,-14.4875,1024.92916666667,152.083333333333,3.26666666666667
"21",13,"2016-01-21",-5.78333333333333,8,-8.41666666666667,1026.67083333333,142.083333333333,1.75
"22",13,"2016-01-22",-6.29166666666667,8,-10.6541666666667,1030.86666666667,147.826086956522,2.8
"23",13,"2016-01-23",-6.5625,6.33333333333333,-10.8333333333333,1023.77916666667,170.869565217391,4.57083333333333
"24",13,"2016-01-24",-3.5875,8,-5.2625,1012.48181818182,167.916666666667,2.81666666666667
"25",13,"2016-01-25",-2.0875,8,-3.75,1010.46818181818,131.818181818182,2.6875
"26",13,"2016-01-26",-3.20833333333333,8,-6.86666666666667,1015.98095238095,305.416666666667,5.81666666666667
"27",13,"2016-01-27",-4.03333333333333,2,-8.30416666666667,1017.15416666667,228.333333333333,4.25416666666667
"28",13,"2016-01-28",1.575,6,-3.22083333333333,1006.82916666667,295,6.7375
"29",13,"2016-01-29",-4.2875,1.63636363636364,-8.4375,1010.51666666667,128.695652173913,3.9125
"30",13,"2016-01-30",1.45416666666667,4.57142857142857,-2.12916666666667,1000.7347826087,190.416666666667,2.67916666666667
"31",13,"2016-01-31",2.3125,4.57142857142857,-1.20416666666667,1003.03333333333,273.333333333333,2.74583333333333
"32",13,"2016-02-01",-1.2125,1,-3.54166666666667,1013.74347826087,161.739130434783,1.725
"33",13,"2016-02-02",-1.85833333333333,7.2,-4.75,1017.97272727273,49.5652173913044,4.83333333333333
"34",13,"2016-02-03",-5.62083333333333,5.625,-9.50833333333333,1010.61739130435,297.916666666667,8.15416666666667
"35",13,"2016-02-04",-8.70833333333333,4.85714285714286,-12.1458333333333,1020.23913043478,205.833333333333,2.45833333333333
"36",13,"2016-02-05",-8.70833333333333,1,-12.3083333333333,1027,202.916666666667,2.70416666666667
"37",13,"2016-02-06",-2.09166666666667,7.5,-5.4375,1020.82916666667,202.083333333333,4.1625
"38",13,"2016-02-07",2.23333333333333,4.5,-2.75,1006.11666666667,234.583333333333,5.75
"39",13,"2016-02-08",-8.67916666666667,8,-13.3541666666667,1012.17391304348,312.083333333333,9.0375
"40",13,"2016-02-09",-11.3208333333333,2,-17.0625,1019.41304347826,327.083333333333,7.74583333333333
"41",13,"2016-02-10",-13.1083333333333,3.27272727272727,-19.9375,1022.275,244.782608695652,3.56666666666667
"42",13,"2016-02-11",-12.3625,2.57142857142857,-19.6666666666667,1027.19583333333,135,1.8
"43",13,"2016-02-12",-11.4291666666667,1.5,-17.2625,1028.57083333333,292.5,5.65
"45",13,"2016-02-14",-11.3666666666667,7,-17.2291666666667,1023.10416666667,135.833333333333,5.075
"46",13,"2016-02-15",-5.5875,8,-8.35416666666667,1011.25416666667,163.75,3.34166666666667
"47",13,"2016-02-16",-0.508333333333333,6,-3.45416666666667,1009.97727272727,217.391304347826,3.64583333333333
"48",13,"2016-02-17",-5.26666666666667,2.5,-12.125,1022.1875,155,2.4125
"49",13,"2016-02-18",-1.04166666666667,5.5,-6.39583333333333,1017.75652173913,134.583333333333,6.51666666666667
"50",13,"2016-02-19",3.91666666666667,3.45454545454545,0.9875,996.2625,179.166666666667,6.075
"51",13,"2016-02-20",4.21666666666667,2.15384615384615,-0.3,1009.07391304348,264.583333333333,5.25416666666667
"52",13,"2016-02-21",-0.166666666666667,2.85714285714286,-4.12083333333333,1021.92083333333,256.25,2.6125
"53",13,"2016-02-22",-0.366666666666667,8,-6.1375,1023.40833333333,220.869565217391,2.55833333333333
"54",13,"2016-02-23",1.475,8,-1.9875,1018.24545454545,183.478260869565,2.7375
"55",13,"2016-02-24",1.81666666666667,8,-2,1017.1,264.583333333333,4.22916666666667
"56",13,"2016-02-25",-0.65,4,-6.9375,1020.66666666667,310,5.52916666666667
"57",13,"2016-02-26",-0.829166666666667,4.16666666666667,-7.8625,1023.44166666667,259.583333333333,4.175
"58",13,"2016-02-27",5.95,3,-1.92916666666667,1009.33333333333,221.25,4.25
"59",13,"2016-02-28",4.29583333333333,5.66666666666667,0.458333333333333,1000.13913043478,208.75,3.88333333333333
"60",13,"2016-02-29",-1.98333333333333,2.8,-10.3041666666667,1012.26666666667,227.083333333333,6.0625
"61",13,"2016-03-01",-7.0625,3.55555555555556,-19.325,1021.3875,158.695652173913,5.02916666666667
"62",13,"2016-03-02",-6.2,2.22222222222222,-14.5791666666667,1019.74583333333,203.333333333333,2.66666666666667
"63",13,"2016-03-03",-2.15833333333333,7.5,-10.5333333333333,1020.00833333333,150,2.42083333333333
"64",13,"2016-03-04",-0.379166666666667,8,-6.43333333333333,1019.40869565217,191.25,2.97083333333333
"65",13,"2016-03-05",1.1875,6.33333333333333,-2.50833333333333,1019.475,253.181818181818,4.20416666666667
"66",13,"2016-03-06",4.4625,2.53333333333333,-1.80833333333333,1013.72916666667,161.25,5.64583333333333
"67",13,"2016-03-07",10.5625,2.8,4.88333333333333,1003.6625,127.083333333333,4.41666666666667
"68",13,"2016-03-08",15.3458333333333,5,9.55,1002.29583333333,166.25,6.40833333333333
"69",13,"2016-03-09",4.51666666666667,8,1.6125,1010.575,248.333333333333,4.72083333333333
"70",13,"2016-03-10",3.12083333333333,4,-0.266666666666667,1020.52608695652,227.916666666667,2.5125
"71",13,"2016-03-11",5.97083333333333,1.08333333333333,-0.6,1023.65416666667,125.217391304348,3.375
"72",13,"2016-03-12",14.9,1.04347826086957,3.72083333333333,1017.07916666667,186.086956521739,4.06666666666667
"73",13,"2016-03-13",11.3541666666667,7,4.6125,1010.9625,137.826086956522,4.15833333333333
"74",13,"2016-03-14",10.9916666666667,8,8.325,1004.62916666667,128.333333333333,2.88333333333333
"75",13,"2016-03-15",11.7916666666667,8,9.77916666666667,1002.69565217391,133.333333333333,4.2375
"76",13,"2016-03-16",7.07083333333333,7.5,1.50833333333333,1001.1125,305.416666666667,8.92083333333333
"77",13,"2016-03-17",4.07083333333333,7.5,-3.02916666666667,1007.6625,267.916666666667,6.125
"78",13,"2016-03-18",1.23333333333333,7.5,-3.62083333333333,1018.35833333333,173.478260869565,3.12916666666667
"79",13,"2016-03-19",0.320833333333333,8,-3.55833333333333,1023.75,75.4166666666667,4.47916666666667
"80",13,"2016-03-20",1.78333333333333,2.94117647058824,-5.15833333333333,1026.8125,262.083333333333,3.25833333333333
"81",13,"2016-03-21",2.9625,4,-4.89583333333333,1019.69583333333,178.333333333333,3.58333333333333
"82",13,"2016-03-22",8.0625,5.2,-1.37916666666667,1005.11666666667,77.5,5.125
"84",13,"2016-03-24",1.10416666666667,3,-7.15416666666667,1014.09583333333,109.166666666667,5.775
"85",13,"2016-03-25",3.2375,0.857142857142857,-7.675,1013.375,155,3.30833333333333
"86",13,"2016-03-26",6.825,6.8,2.01666666666667,1015.58333333333,120.833333333333,3.24583333333333
"87",13,"2016-03-27",4.8875,8,2.59583333333333,1016.06086956522,253.913043478261,3.87916666666667
"88",13,"2016-03-28",4.88333333333333,2.3,-1.70416666666667,1018.9375,125.238095238095,1.77916666666667
